상호명,상권업종소분류명,시도명,시군구명,위도,경도
씨유제주대공과대점,편의점,제주특별자치도,제주시,33.4572331874152,126.564293590979
컴포즈,카페,제주특별자치도,서귀포시,33.2613086604615,126.521588963126
서귀포평양옥,카페,제주특별자치도,서귀포시,33.2983924781983,126.600752326921
케이빈,카페,제주특별자치도,제주시,33.4775658250651,126.549602975539
몽마르카부덴,카페,제주특별자치도,서귀포시,33.2352384528193,126.312861191042
파라카페,카페,제주특별자치도,제주시,33.4840954374921,126.380838743559
발트글라스카페,카페,제주특별자치도,제주시,33.4680383907675,126.48537591093
씨유제주화삼북로점,편의점,제주특별자치도,제주시,33.5175202432635,126.573894201206
세븐제주대학교병원점,편의점,제주특별자치도,제주시,33.467208437904,126.545202965312
고사리커피,카페,제주특별자치도,제주시,33.4733721081424,126.764080221798
러뷰라떼,카페,제주특별자치도,제주시,33.4798151076186,126.526567040319
세븐서귀포동홍점,편의점,제주특별자치도,서귀포시,33.2567687389423,126.572256126205
혜윰,카페,제주특별자치도,제주시,33.4693299994388,126.54351367891
커피마마제주한림점,카페,제주특별자치도,제주시,33.411124129745,126.267295475492
수궁다방,카페,제주특별자치도,서귀포시,33.2202436587406,126.251749098073
세븐일레븐제주연신로점,편의점,제주특별자치도,제주시,33.4944386342878,126.548213571011
카페온,카페,제주특별자치도,제주시,33.4903458954993,126.47940116177
지에스25도남,편의점,제주특별자치도,제주시,33.4929119772609,126.528066827791
제주에서,카페,제주특별자치도,제주시,33.4986397664282,126.533534794963
자유다방,카페,제주특별자치도,서귀포시,33.2492348524165,126.565532496476
루프탑,카페,제주특별자치도,서귀포시,33.2452230360807,126.563084400066
GS25제주신화월드,편의점,제주특별자치도,서귀포시,33.3049703350934,126.31635204442
산지물마을카페,카페,제주특별자치도,서귀포시,33.2642982662,126.564728119943
웰컴순카페,카페,제주특별자치도,제주시,33.3456973652345,126.283055041085
라브뉴,카페,제주특별자치도,제주시,33.4922618416922,126.530179422657
꼬닥꼬닥걸으멍,카페,제주특별자치도,서귀포시,33.1727985137242,126.269627954198
카페제주로드1136,카페,제주특별자치도,제주시,33.3531050487586,126.259423751312
빽다방제주봉개DT점,카페,제주특별자치도,제주시,33.4841084529415,126.604195450523
봄봄,카페,제주특별자치도,제주시,33.4891390821143,126.475437894646
쉬어갓,카페,제주특별자치도,서귀포시,33.3860931789858,126.882270865704
드리밍,카페,제주특별자치도,제주시,33.5004245354856,126.526304214773
씨유남제주점,편의점,제주특별자치도,서귀포시,33.279104013611,126.718285114327
플랏포커피,카페,제주특별자치도,제주시,33.4870154011296,126.48284272849
세븐일레븐제주연동마이빌점,편의점,제주특별자치도,제주시,33.4821503574252,126.492425875934
모드락572,카페,제주특별자치도,서귀포시,33.354476221193,126.773737726122
세븐일레븐아라중점,편의점,제주특별자치도,제주시,33.4857425378389,126.544460533193
지에스25신서귀LH점,편의점,제주특별자치도,서귀포시,33.2480119208053,126.519837235181
컴포즈커피서귀포성산점,카페,제주특별자치도,서귀포시,33.4509351101045,126.912180643642
제피로스,카페,제주특별자치도,제주시,33.3175872584215,126.169013811741
고다시,카페,제주특별자치도,제주시,33.4740080071096,126.526351183208
카페판포리,카페,제주특별자치도,제주시,33.3631625535064,126.201985005693
아미고라운드,카페,제주특별자치도,서귀포시,33.2424466577732,126.375219469311
엠에이치컴퍼니산노루,카페,제주특별자치도,제주시,33.3300381625586,126.213306684988
티타임커피,카페,제주특별자치도,제주시,33.9630938552796,126.297651283542
더그레이스,카페,제주특별자치도,제주시,33.3213675998996,126.241295919451
레몬비내도점,편의점,제주특별자치도,제주시,33.4941053340209,126.446084948431
세븐일레븐제주연동길점,편의점,제주특별자치도,제주시,33.4865950147424,126.49458419506
유나카페,카페,제주특별자치도,서귀포시,33.2660139096996,126.641823767062
숑,카페,제주특별자치도,서귀포시,33.2663412103428,126.642766919296
록록,카페,제주특별자치도,제주시,33.5288508671799,126.878934329658
지에스25곽지,편의점,제주특별자치도,제주시,33.4485998614495,126.304311001767
씨유표선가마리점,편의점,제주특별자치도,서귀포시,33.3072979610537,126.808177945347
레프트핸더,카페,제주특별자치도,제주시,33.5201901158362,126.864996070783
콜라비,카페,제주특별자치도,제주시,33.4281613987328,126.674621640716
버드아일랜드,카페,제주특별자치도,제주시,33.4639906994962,126.455925602219
아줄레주,카페,제주특별자치도,서귀포시,33.3669845385616,126.839165242285
양철공,카페,제주특별자치도,서귀포시,33.244305983901,126.569001240755
GS25연동해피점,편의점,제주특별자치도,제주시,33.4861863463993,126.489464915601
달비치,카페,제주특별자치도,제주시,33.5550796390955,126.797208226187
소길다방,카페,제주특별자치도,제주시,33.4388106351637,126.379439978734
카페시소,카페,제주특별자치도,제주시,33.543446471266,126.634880114362
마당별,카페,제주특별자치도,서귀포시,33.2514623274867,126.439433137438
지에스25제주하가타운점,편의점,제주특별자치도,제주시,33.4567579865409,126.348904817655
272커피,카페,제주특별자치도,제주시,33.4997810416298,126.52542527847
지에스25이도,편의점,제주특별자치도,제주시,33.4945231113739,126.551613558542
씨유제주애월,편의점,제주특별자치도,제주시,33.4826504419903,126.396794253488
씨유제주추자도점,편의점,제주특별자치도,제주시,33.9629110766574,126.295640398985
카페,카페,제주특별자치도,제주시,33.4072176885672,126.334020520419
해당화다방,카페,제주특별자치도,서귀포시,33.2492384467989,126.56656262495
GS25교래퐁낭점,편의점,제주특별자치도,제주시,33.4259781707596,126.674113668997
아이올레인포레스트,카페,제주특별자치도,제주시,33.5183688332109,126.787767878905
세븐일레븐제주한림,편의점,제주특별자치도,제주시,33.4116355818681,126.265356110475
낭커피,카페,제주특별자치도,서귀포시,33.2915760581588,126.609221785056
지에스25제주함덕,편의점,제주특별자치도,제주시,33.5424888491335,126.669499519961
싱싱프루츠,카페,제주특별자치도,제주시,33.4893952233368,126.539911363285
커피516,카페,제주특별자치도,서귀포시,33.2560736003831,126.577271138383
세븐일레븐제주사대부고점,편의점,제주특별자치도,제주시,33.5126881958434,126.510587889298
메종드카페,카페,제주특별자치도,제주시,33.4995342668824,126.522208952389
헤이브라더,카페,제주특별자치도,서귀포시,33.2255896378551,126.299655865718
씨유제주외도,편의점,제주특별자치도,제주시,33.4857398646509,126.432419609921
투썸플레이스엠제이벤처오름점,카페,제주특별자치도,제주시,33.4545640860538,126.571954395541
매일더탐나,카페,제주특별자치도,서귀포시,33.3066972684137,126.782848746216
별빛카페,카페,제주특별자치도,제주시,33.4482496983063,126.550668745717
아침미소목,카페,제주특별자치도,제주시,33.4547929283652,126.586247927019
커피냅로스터스제주,카페,제주특별자치도,제주시,33.4891869729849,126.41370683222
놀소랑,카페,제주특별자치도,서귀포시,33.2745227499198,126.622672099199
시,카페,제주특별자치도,서귀포시,33.2572404171332,126.570461638559
미엘드세화,카페,제주특별자치도,제주시,33.5245233392328,126.861846053171
세븐일레븐제주인호텔점,편의점,제주특별자치도,제주시,33.4918412077572,126.445830354033
지에스25파르나스제주,편의점,제주특별자치도,서귀포시,33.2441642492679,126.405573007167
에이바우트커피베라체점,카페,제주특별자치도,제주시,33.4920832221768,126.542684126506
설빙제주삼화점,카페,제주특별자치도,제주시,33.515618420705,126.576680499818
바누카페,카페,제주특별자치도,제주시,33.5347727995385,126.628693908174
레몬비제주성산점,편의점,제주특별자치도,서귀포시,33.4602958384298,126.929446529666
예스예스커피,카페,제주특별자치도,제주시,33.4871059048655,126.537685405823
벌툰제주한라대점,카페,제주특별자치도,제주시,33.4760867671043,126.480368655638
수마,카페,제주특별자치도,서귀포시,33.4609925205777,126.933877777654
퍼스트스퀘어,카페,제주특별자치도,서귀포시,33.2531899463612,126.559535661658
풍년다방카페,카페,제주특별자치도,서귀포시,33.2501312475739,126.564036479839
지에스25제주바오젠점,편의점,제주특별자치도,제주시,33.4901298845807,126.490334877138
이디야커피시청고산동산점,카페,제주특별자치도,제주시,33.4964061800638,126.531771198013
케이로컬,카페,제주특별자치도,서귀포시,33.2439228924554,126.218499681925
단수이카스테라인제주,카페,제주특별자치도,제주시,33.4627298121865,126.452136311099
빛채움천연염색체험까페,카페,제주특별자치도,서귀포시,33.3938724846099,126.797196462057
지금;여기,카페,제주특별자치도,서귀포시,33.2524128093608,126.559045931251
오로라공주,카페,제주특별자치도,서귀포시,33.262865599436,126.348340194678
벨롱,카페,제주특별자치도,제주시,33.5282653428121,126.879462637559
지에스25제주동여중점,편의점,제주특별자치도,제주시,33.5028458949067,126.539614210933
지에스25제주고마로점,편의점,제주특별자치도,제주시,33.5084557661679,126.54014415967
설빙제주,카페,제주특별자치도,제주시,33.4980309402389,126.529889991127
호다,카페,제주특별자치도,제주시,33.5428418196766,126.663307216764
킵미클로즈,카페,제주특별자치도,제주시,33.5121668977372,126.484318355557
봉꾸라주,카페,제주특별자치도,서귀포시,33.2542862658629,126.505777142906
디케이리,카페,제주특별자치도,제주시,33.512857974771,126.528798088189
시차,카페,제주특별자치도,제주시,33.4416241084938,126.282600358384
유라디,카페,제주특별자치도,제주시,33.4714314099837,126.551108557231
투썸플레이스연북로점,카페,제주특별자치도,제주시,33.4819403049927,126.502885096199
미소,카페,제주특별자치도,제주시,33.5127730389581,126.518433697015
더벤티제주,카페,제주특별자치도,제주시,33.5051359688163,126.537202126645
카페코랫,카페,제주특별자치도,제주시,33.4398118142198,126.329297963605
카페폴린,카페,제주특별자치도,서귀포시,33.2461252664941,126.573649267481
더벤티제주,카페,제주특별자치도,제주시,33.4866896553268,126.478260976881
다소재티하우스,카페,제주특별자치도,제주시,33.5044931330246,126.524581645691
